duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7,
0.250000,1.776000,0.000000,0.000000,0.000000,-0.123723,0.760462,-0.592501,0.169977,2.694000,0.000000,0.000000,-0.000000,-1.948223,2.976684,-1.743796,0.413400,2.000000,0.000000,0.000000,0.000000,1.861105,-2.942931,1.739807,-0.417356,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,1.776125,0.003939,0.041195,0.189648,0.364340,0.090097,-0.291139,0.090140,2.688896,-0.073137,-0.359174,-0.576212,0.363901,0.900871,-0.988782,0.351297,2.004795,0.068321,0.331464,0.508402,-0.414731,-0.877505,0.978612,-0.342908,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,1.784093,0.083074,0.318925,0.531641,0.253314,-0.232005,-0.140459,0.031686,2.641242,-0.325618,-0.564842,0.089768,0.755123,-0.132349,-0.378612,0.176272,2.048277,0.291467,0.470440,-0.195835,-0.781691,0.151859,0.383682,-0.161655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,1.833832,0.352752,0.768818,0.600391,-0.151044,-0.398767,-0.096941,0.068943,2.528676,-0.548514,-0.253593,0.667956,0.331136,-0.473743,-0.084203,0.098890,2.144665,0.446050,0.073324,-0.784815,-0.320570,0.519855,0.116226,-0.087255,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,1.978454,0.832055,1.095896,0.179249,-0.702683,-0.443227,0.010177,0.235713,2.386951,-0.538950,0.294622,0.690210,-0.285903,-0.466062,0.074751,0.165657,2.247776,0.326209,-0.549253,-0.756084,0.390493,0.573886,-0.019164,-0.179599,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,2.254601,1.361500,0.903003,-0.765044,-1.118270,-0.102449,0.419374,0.291466,2.279868,-0.288476,0.640020,0.159026,-0.707807,-0.126398,0.360679,0.007362,2.285256,-0.054988,-0.885018,-0.037455,0.991666,0.294959,-0.324240,-0.365512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,2.635112,1.600618,-0.075590,-1.776442,-0.693772,0.919157,0.955018,0.477672,2.247435,0.016771,0.495397,-0.514061,-0.523642,0.431782,0.386118,-0.091649,2.219670,-0.439305,-0.521642,0.987263,0.856501,-0.682997,-0.983398,0.239420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,3.001235,1.210744,-1.458713,-1.531990,1.611731,2.949269,1.886587,-6.234800,2.273023,0.145894,0.001695,-0.659708,0.327950,0.884859,0.253827,-1.282543,2.095121,-0.480175,0.380565,1.142313,-0.788247,-1.829959,-0.623009,2.965620,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,3.198070,0.352875,-1.559803,1.660178,3.657337,-2.435053,-9.131849,-6.889357,2.301423,0.060121,-0.243275,0.125252,0.970596,-0.427147,-2.010812,-1.466534,2.011874,-0.159298,0.680089,-0.578893,-2.037943,1.146587,4.618418,3.342364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
