duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7,
0.250000,4.915000,0.000000,0.000000,0.000000,0.034272,-0.040501,0.020501,-0.004030,-6.144000,0.000000,0.000000,0.000000,1.855787,-2.124821,1.050108,-0.197044,2.422000,0.000000,0.000000,0.000000,0.367433,-0.434221,0.219804,-0.043208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,4.915099,0.001464,0.007642,0.014815,0.000662,-0.015085,0.012935,-0.004512,-6.138582,0.080303,0.421406,0.828993,0.076479,-0.811342,0.677734,-0.232274,2.423062,0.015698,0.081933,0.158827,0.007095,-0.161723,0.138684,-0.048380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,4.916165,0.007878,0.017310,0.009474,-0.008534,-0.001478,0.005004,-0.002543,-6.079557,0.438949,0.980006,0.578419,-0.429347,-0.093293,0.268963,-0.133406,2.434490,0.084459,0.185579,0.101569,-0.091500,-0.015849,0.053647,-0.027262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,4.919331,0.017772,0.021225,0.001232,-0.007082,0.002794,0.000636,-0.000871,-5.901243,1.010097,1.251262,0.156576,-0.366767,0.140462,0.039617,-0.046941,2.468429,0.190532,0.227551,0.013200,-0.075927,0.029960,0.006816,-0.009341,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,4.925095,0.028230,0.019949,-0.004024,-0.003470,0.002657,-0.000810,-0.000034,-5.569357,1.645058,1.254462,-0.116440,-0.179718,0.140995,-0.038340,-0.003633,2.530224,0.302646,0.213868,-0.043148,-0.037196,0.028486,-0.008686,-0.000367,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,4.933325,0.037280,0.015997,-0.006091,-0.000927,0.001411,-0.000828,0.000198,-5.082081,2.241747,1.119447,-0.220514,-0.041406,0.079373,-0.042343,0.006846,2.618458,0.399670,0.171492,-0.065305,-0.009932,0.015131,-0.008880,0.002127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,4.943547,0.044102,0.011257,-0.006367,0.000170,0.000427,-0.000469,0.000165,-4.455219,2.758851,0.948596,-0.224608,0.021857,0.024545,-0.029630,0.002098,2.728048,0.472798,0.120677,-0.068264,0.001820,0.004580,-0.005023,0.001770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,4.955178,0.048553,0.006588,-0.006055,0.000354,-0.000064,-0.000182,0.000083,-3.709626,3.192710,0.790478,-0.196383,0.025907,-0.017508,-0.026475,-0.003669,2.852733,0.520513,0.070618,-0.064910,0.003803,-0.000688,-0.001947,0.000895,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,4.967634,0.050732,0.002161,-0.005786,0.000150,-0.000229,-0.000042,0.000048,-2.865035,3.552242,0.648543,-0.190193,-0.022804,-0.061664,-0.034739,0.002250,2.986274,0.543866,0.023158,-0.062024,0.001607,-0.002457,-0.000454,0.000519,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,4.980362,0.050733,-0.002159,-0.005786,-0.000150,-0.000227,0.000036,0.000083,-1.939570,3.838023,0.485722,-0.262086,-0.131222,-0.108837,-0.034086,0.033897,3.122723,0.543866,-0.023157,-0.062024,-0.001607,-0.002434,0.000381,0.000895,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,4.992819,0.048555,-0.006586,-0.006055,-0.000355,-0.000059,0.000180,0.000165,-0.954427,4.021275,0.221642,-0.467348,-0.280686,-0.111308,0.021778,0.100284,3.256265,0.520514,-0.070617,-0.064911,-0.003803,-0.000633,0.001927,0.001770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,5.004450,0.044104,-0.011256,-0.006368,-0.000170,0.000429,0.000481,0.000198,0.056249,4.025050,-0.248186,-0.797085,-0.344561,0.057866,0.198908,-0.046765,3.380951,0.472799,-0.120676,-0.068265,-0.001820,0.004602,0.005159,0.002127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,5.014673,0.037283,-0.015997,-0.006092,0.000926,0.001397,0.000870,-0.000034,1.033301,3.732184,-0.955473,-1.049715,-0.111328,0.296405,0.125933,-0.022059,3.490540,0.399672,-0.171492,-0.065306,0.009932,0.014975,0.009329,-0.000367,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,5.022904,0.028232,-0.019950,-0.004026,0.003470,0.002605,0.000889,-0.000871,1.890113,3.057158,-1.731267,-0.939452,0.365177,0.450819,0.100917,-0.110249,3.578775,0.302648,-0.213868,-0.043150,0.037196,0.027923,0.009532,-0.009341,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,5.028669,0.017774,-0.021227,0.001231,0.007083,0.002690,-0.000554,-0.002543,2.533403,2.047408,-2.224822,-0.276050,0.963018,0.443285,-0.078577,-0.337481,3.640571,0.190534,-0.227552,0.013200,0.075927,0.028840,-0.005938,-0.027262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,5.031835,0.007879,-0.017312,0.009475,0.008536,-0.001604,-0.005039,-0.004513,2.906046,0.951047,-2.012990,0.893326,1.258899,-0.136076,-0.671426,-0.628880,3.674510,0.084460,-0.185580,0.101569,0.091501,-0.017195,-0.054020,-0.048380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,5.032901,0.001464,-0.007643,0.014816,-0.000662,-0.015040,-0.013451,-0.004031,3.036536,0.183066,-0.944408,1.771378,0.115423,-1.965339,-1.839388,-0.611877,3.685938,0.015698,-0.081934,0.158828,-0.007094,-0.161226,-0.144193,-0.043208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
