duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7,
0.250000,1.000000,0.000000,0.000000,0.000000,5.609231,-9.415124,6.187475,-1.598228,-3.500000,0.000000,0.000000,0.000000,4.888254,-7.311158,4.492930,-1.094665,2.500000,0.000000,0.000000,0.000000,13.705030,-27.205413,19.736433,-5.420191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,1.014130,0.200211,0.962120,1.439857,-1.232947,-2.221929,3.309697,-1.384700,-3.487015,0.187175,0.931535,1.573160,-0.637216,-2.005743,2.506054,-1.004131,2.531455,0.431589,1.933816,2.128240,-4.762997,-4.669332,10.070016,-4.524624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,1.140550,0.847814,1.398011,-0.336830,-1.664775,0.949816,0.917409,-0.999050,-3.361317,0.881877,1.685298,0.328213,-1.344103,0.455260,0.764341,-0.693220,2.772487,1.459928,1.511539,-3.024810,-3.633426,4.550979,2.296150,-3.684798,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,1.429204,1.401835,0.702773,-1.257869,-0.163790,1.018122,-0.800614,0.270423,-3.035050,1.714245,1.529123,-0.587273,-0.437564,0.698966,-0.428045,0.110237,3.175264,1.517499,-1.349540,-3.600108,2.192816,3.131404,-4.058440,1.582948,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,1.804107,1.522791,-0.184334,-0.998553,0.506174,0.164852,-0.322622,0.154763,-2.521219,2.352677,1.010975,-0.706676,0.095137,0.200360,-0.229271,0.090960,3.424770,0.344845,-2.943370,-0.502009,3.167958,-0.924833,-1.316630,0.848438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,2.159751,1.276625,-0.733405,-0.469007,0.494417,-0.123264,-0.055400,0.038115,-1.880389,2.734334,0.536382,-0.545525,0.180389,-0.026779,-0.070894,0.049167,3.330379,-1.047297,-2.336144,1.792479,1.241566,-1.804745,0.114042,0.551799,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,2.427541,0.850218,-0.921478,-0.063732,0.309243,-0.160935,0.006543,0.025993,-1.171141,2.910659,0.187555,-0.397305,0.107341,-0.070204,0.013057,0.008991,2.953702,-1.835319,-0.790191,2.017158,-0.605686,-0.901727,1.052638,-0.425980,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,2.582561,0.393796,-0.877541,0.150525,0.128423,-0.118965,0.048500,-0.005262,-0.437607,2.935372,-0.080191,-0.328531,0.036744,-0.039390,0.027623,-0.000154,2.473988,-1.902225,0.407593,1.118603,-0.978955,0.132472,0.311269,-0.197736,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,2.628913,-0.010773,-0.732343,0.219032,0.022309,-0.053487,0.037710,-0.011128,0.286202,2.835365,-0.317350,-0.307795,0.013318,0.001618,0.027406,-0.003723,2.037754,-1.545802,0.914319,0.292681,-0.629686,0.349245,-0.024425,-0.047739,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,2.583914,-0.335324,-0.566079,0.218174,-0.015283,-0.011317,0.017902,-0.007767,0.970460,2.619997,-0.541420,-0.285411,0.038998,0.037240,0.022014,-0.013301,1.710894,-1.066524,0.949857,-0.132887,-0.242135,0.253654,-0.100445,0.011332,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
