duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7,
0.250000,1.000000,0.000000,0.000000,0.000000,-1.161364,2.433368,-1.657407,0.440395,-2.000000,0.000000,0.000000,0.000000,0.206386,-0.294258,0.178729,-0.036212,2.500000,0.000000,0.000000,0.000000,-5.637342,8.856360,-5.382403,1.303986,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,0.997462,-0.034017,-0.143380,-0.098239,0.567368,0.519085,-0.867418,0.326279,-1.999440,0.008137,0.041147,0.073377,-0.013681,-0.073772,0.112696,-0.035590,2.485393,-0.208667,-1.018830,-1.605838,1.100223,2.485981,-3.012381,1.116016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,0.980993,-0.083053,0.032677,0.567098,0.581454,-0.362368,-0.307795,0.191624,-1.993787,0.040772,0.085396,0.043940,-0.019707,0.048829,0.051950,-0.031543,2.350517,-0.917602,-1.575811,0.259334,1.993912,-0.597206,-1.079211,0.654546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,0.972987,0.067404,0.605321,0.852085,-0.055269,-0.571701,0.010347,0.204721,-1.977589,0.091682,0.120987,0.066673,0.072783,0.084264,-0.000687,-0.048846,2.033662,-1.549132,-0.776718,1.632227,0.593599,-1.365680,0.025341,0.513554,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,1.040225,0.515620,1.139134,0.470725,-0.648238,-0.278321,0.360155,-0.176806,-1.945702,0.170784,0.210411,0.185229,0.150757,0.016991,-0.085621,0.030079,1.624360,-1.619996,0.468681,1.450408,-0.808894,-0.642744,0.904661,-0.389584,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,1.244954,1.129305,1.223078,-0.263088,-0.755185,0.041073,0.051936,0.001954,-1.886374,0.320023,0.404121,0.323960,0.108174,-0.073548,-0.035179,0.004858,1.267726,-1.172178,1.197741,0.469243,-0.977257,0.217312,0.229489,-0.160509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,1.596715,1.645426,0.752069,-0.976105,-0.654085,0.131244,0.059009,0.156575,-1.775707,0.587953,0.674203,0.375838,-0.014084,-0.119704,-0.030255,0.008630,1.053313,-0.541089,1.227312,-0.322423,-0.578249,0.359524,-0.040763,-0.022487,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,2.037421,1.800737,-0.198116,-1.508315,-0.349081,0.430034,0.345769,-0.178710,-1.580887,0.992143,0.930500,0.278664,-0.187358,-0.150956,-0.019708,0.053381,0.987791,-0.017283,0.821978,-0.691782,-0.179357,0.271607,-0.072056,0.021252,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,2.450786,1.407172,-1.376470,-1.505004,0.414888,0.707915,0.054482,-0.277907,-1.271222,1.494960,1.045592,-0.001903,-0.365337,-0.105056,0.070357,0.139240,1.023583,0.257706,0.274535,-0.720996,0.104221,0.189895,-0.029192,-0.003027,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,2.695342,0.476351,-2.241535,-0.668639,1.198879,0.407517,-0.419219,-0.112100,-0.833666,1.993164,0.897726,-0.391876,-0.354550,0.188055,0.319669,-0.308096,1.094488,0.269833,-0.199231,-0.507627,0.312567,0.137498,-0.030260,-0.076223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
