duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7,
0.250000,1.500000,0.000000,0.000000,0.000000,-0.608427,0.802573,-0.434908,0.096318,-3.000000,0.000000,0.000000,0.000000,1.966297,-2.378575,1.223252,-0.247823,2.500000,0.000000,0.000000,0.000000,-0.014681,0.016516,-0.008030,0.001441,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,1.498307,-0.024735,-0.126266,-0.229560,0.039736,0.276760,-0.256834,0.093315,-2.994358,0.083181,0.432302,0.828072,0.004349,-0.871179,0.759833,-0.267948,2.499957,-0.000640,-0.003366,-0.006671,-0.000776,0.006388,-0.005292,0.001758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,1.481013,-0.124367,-0.253426,-0.084351,0.195936,0.011093,-0.093379,0.047825,-2.934270,0.441846,0.957891,0.488749,-0.518815,-0.075470,0.289217,-0.148019,2.499484,-0.003525,-0.007936,-0.004868,0.003209,0.000711,-0.002198,0.001022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,1.433521,-0.254898,-0.245970,0.095876,0.148414,-0.068399,-0.011693,0.012766,-2.758343,0.979974,1.132016,-0.007092,-0.422960,0.170325,0.035175,-0.048145,2.498044,-0.008202,-0.010380,-0.001762,0.002596,-0.001282,-0.000447,0.000412,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,1.356432,-0.352014,-0.129519,0.199632,0.058935,-0.070070,0.008565,-0.001382,-2.444189,1.521668,0.995774,-0.319189,-0.203406,0.162972,-0.044240,0.000884,2.495326,-0.013587,-0.010946,-0.000051,0.000799,-0.001424,0.000232,0.000219,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,1.263616,-0.376979,0.031831,0.217261,-0.021378,-0.058723,0.004392,0.003618,-2.007170,1.949919,0.702995,-0.434441,-0.040682,0.098417,-0.039774,0.011158,2.491246,-0.019046,-0.010889,-0.000039,-0.000643,-0.000780,0.000591,0.000362,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,1.174616,-0.322779,0.177916,0.161048,-0.088686,-0.046073,0.009312,0.024553,-1.482613,2.219125,0.375185,-0.424516,0.051153,0.052656,-0.018668,-0.000711,2.485800,-0.024549,-0.011239,-0.000936,-0.000866,0.000594,0.001242,0.000550,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,1.107170,-0.209971,0.259294,0.049832,-0.124121,0.001903,0.052300,-0.015774,-0.910769,2.331235,0.083099,-0.346384,0.099084,0.022270,-0.019223,0.000709,2.478944,-0.030378,-0.012088,-0.000967,0.001341,0.003156,0.002299,-0.001623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,1.071191,-0.078421,0.253162,-0.058912,-0.081337,0.060826,0.026527,-0.039596,-0.327775,2.314354,-0.137164,-0.239291,0.109288,-0.007238,-0.018177,0.005652,2.470587,-0.036447,-0.011716,0.002843,0.006555,0.004377,-0.000406,-0.003090,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,1.066233,0.033306,0.188723,-0.099357,-0.002090,0.048732,-0.041302,0.014583,0.238918,2.207497,-0.277730,-0.139435,0.086290,-0.028356,-0.009122,0.012063,2.460817,-0.041285,-0.006529,0.011584,0.009956,-0.000428,-0.005824,0.002438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,1.084833,0.109642,0.118915,-0.081903,0.028079,0.005514,-0.015626,0.008132,0.771563,2.047295,-0.354665,-0.072069,0.048890,-0.026946,0.011189,0.000273,2.450306,-0.041793,0.005535,0.019786,0.005294,-0.006042,-0.001739,0.001202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,1.118508,0.155528,0.068130,-0.054149,0.024769,-0.007620,-0.001620,0.002271,1.260261,1.859045,-0.393932,-0.036487,0.025845,-0.010201,0.011371,-0.006034,2.440527,-0.035111,0.021338,0.020924,-0.003232,-0.007024,0.000154,0.001965,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,1.160891,0.180834,0.035568,-0.034338,0.014967,-0.007294,0.002140,-0.000647,1.699925,1.656710,-0.412656,-0.014289,0.020453,-0.001369,0.000779,-0.002988,2.433391,-0.020854,0.034771,0.013619,-0.010793,-0.004058,0.003468,0.000211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
