duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7,
0.250000,2.500000,0.000000,0.000000,0.000000,1.146071,-1.484275,0.796440,-0.173511,-3.000000,0.000000,0.000000,0.000000,2.524498,-3.133403,1.637592,-0.341364,2.500000,0.000000,0.000000,0.000000,-0.931895,1.206919,-0.647622,0.141093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,2.503211,0.047010,0.240967,0.443564,-0.057500,-0.517833,0.475014,-0.171761,-2.992820,0.105594,0.546045,1.031198,-0.043696,-1.127236,1.001651,-0.356130,2.497389,-0.038224,-0.195933,-0.360662,0.046768,0.421064,-0.386252,0.139666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,2.536330,0.239443,0.495476,0.187378,-0.353396,-0.025533,0.174003,-0.089781,-2.917230,0.552479,1.178313,0.547305,-0.708453,-0.081740,0.376693,-0.192139,2.470460,-0.194692,-0.402868,-0.152338,0.287367,0.020757,-0.141487,0.073004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,2.628717,0.500595,0.507851,-0.139875,-0.271284,0.121641,0.020454,-0.025686,-2.699681,1.200259,1.328482,-0.120787,-0.562553,0.239424,0.047471,-0.059308,2.395340,-0.407028,-0.412909,0.113768,0.220593,-0.098915,-0.016632,0.020885,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,2.782484,0.713790,0.320891,-0.332253,-0.114104,0.120331,-0.020921,0.001766,-2.320429,1.811546,1.065910,-0.526974,-0.251203,0.236582,-0.049288,0.001171,2.270316,-0.580358,-0.260862,0.270197,0.092779,-0.097851,0.017009,-0.001437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,2.975462,0.807038,0.046524,-0.377447,0.017662,0.091020,-0.015115,-0.002184,-1.809919,2.234327,0.610580,-0.645555,-0.001042,0.164245,-0.042347,0.002084,2.113415,-0.656142,-0.037744,0.306938,-0.014375,-0.074022,0.012286,0.001778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,3.174386,0.762318,-0.216646,-0.307919,0.116073,0.063765,-0.016985,-0.029518,-1.223117,2.421474,0.149248,-0.556893,0.165703,0.101019,-0.035622,-0.036766,1.951691,-0.619733,0.176259,0.250381,-0.094412,-0.051863,0.013811,0.024011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,3.347124,0.604610,-0.395696,-0.161336,0.163714,-0.002798,-0.068693,0.039191,-0.616387,2.403738,-0.193340,-0.344211,0.238476,-0.004085,-0.100041,0.057097,1.811272,-0.491449,0.321838,0.131153,-0.133162,0.002276,0.055873,-0.031876,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,3.471647,0.386353,-0.458964,-0.015480,0.117249,-0.056149,-0.001787,0.011326,-0.032008,2.256865,-0.367399,-0.131745,0.170806,-0.081755,-0.002565,0.016504,1.710068,-0.313944,0.373243,0.012516,-0.095368,0.045671,0.001456,-0.009211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,3.539711,0.160209,-0.435251,0.067666,0.051581,-0.044748,0.016709,-0.001182,0.507775,2.057555,-0.414741,-0.010581,0.075233,-0.065083,0.024391,-0.001739,1.654777,-0.130051,0.353899,-0.055112,-0.041952,0.036403,-0.013586,0.000962,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,3.553779,-0.042283,-0.371196,0.096340,0.010665,-0.021407,0.014007,-0.003928,0.996314,1.851772,-0.403240,0.031359,0.015794,-0.031034,0.020428,-0.005801,1.643390,0.034576,0.301745,-0.078426,-0.008659,0.017425,-0.011387,0.003191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
