duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7,
0.250000,2.300000,0.000000,0.000000,0.000000,0.018572,-0.019747,0.009188,-0.001511,-6.150000,0.000000,0.000000,0.000000,1.395179,-1.602404,0.794107,-0.149863,2.500000,0.000000,0.000000,0.000000,-0.103507,0.122500,-0.062076,0.012228,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,2.300055,0.000826,0.004386,0.008895,0.001676,-0.007991,0.006274,-0.002067,-6.145930,0.060299,0.316273,0.621345,0.054693,-0.610204,0.511123,-0.175721,2.499701,-0.004419,-0.023061,-0.044671,-0.001891,0.045574,-0.039126,0.013660,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,2.300675,0.004669,0.010763,0.007254,-0.003562,-0.001241,0.002624,-0.001252,-6.101648,0.329132,0.733792,0.430362,-0.324982,-0.069378,0.201912,-0.100864,2.496485,-0.023760,-0.052165,-0.028437,0.025866,0.004433,-0.015116,0.007690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,2.302614,0.011177,0.014802,0.003566,-0.003337,0.001101,0.000465,-0.000467,-5.968073,0.756065,0.933618,0.111326,-0.277573,0.105198,0.028481,-0.035404,2.486943,-0.053546,-0.063828,-0.003473,0.021442,-0.008464,-0.001907,0.002629,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,2.306377,0.019061,0.016414,0.000998,-0.001781,0.001212,-0.000316,-0.000039,-5.719943,1.228560,0.930403,-0.096437,-0.138735,0.103550,-0.030400,-0.001961,2.469588,-0.084943,-0.059772,0.012443,0.010512,-0.008033,0.002455,0.000092,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,2.312178,0.027366,0.016665,-0.000129,-0.000583,0.000696,-0.000364,0.000105,-5.356608,1.668850,0.820407,-0.180221,-0.038869,0.055985,-0.032175,0.007760,2.444845,-0.111982,-0.047607,0.018714,0.002823,-0.004273,0.002490,-0.000616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,2.320058,0.035650,0.016439,-0.000376,0.000004,0.000289,-0.000171,0.000107,-4.891040,2.043751,0.677687,-0.193093,0.005192,0.017847,-0.018068,0.006798,2.414174,-0.132170,-0.033047,0.019561,-0.000521,-0.001340,0.001373,-0.000513,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,2.329992,0.043804,0.016196,-0.000230,0.000264,0.000169,0.000021,0.000044,-4.340730,2.346968,0.536683,-0.181464,0.014280,-0.000539,-0.006188,0.003497,2.379368,-0.145077,-0.018712,0.018561,-0.001189,0.000063,0.000477,-0.000237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,2.341953,0.051879,0.016151,0.000152,0.000519,0.000251,0.000106,-0.000080,-3.723227,2.582137,0.405565,-0.168977,0.009717,-0.005376,-0.000228,0.001191,2.342215,-0.151024,-0.005204,0.017528,-0.000793,0.000479,0.000076,-0.000050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,2.355937,0.060021,0.016503,0.000849,0.000887,0.000291,-0.000026,-0.000291,-3.054952,2.753740,0.281648,-0.162528,0.003435,-0.004207,0.001731,0.000348,2.304405,-0.150379,0.007723,0.017051,-0.000151,0.000529,0.000004,-0.000014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
