duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7,
0.250000,0.000000,0.000000,0.000000,0.000000,0.042313,-0.050605,0.025838,-0.005160,-6.150000,0.000000,0.000000,0.000000,1.243286,-1.419920,0.700634,-0.131086,2.500000,0.000000,0.000000,0.000000,-0.203117,0.240306,-0.121744,0.023970,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,0.000122,0.001799,0.009368,0.018054,0.000457,-0.018674,0.016171,-0.005675,-6.146367,0.053854,0.282734,0.556862,0.053542,-0.543103,0.452797,-0.155206,2.499413,-0.008674,-0.045263,-0.087693,-0.003761,0.089424,-0.076751,0.026793,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,0.001426,0.009617,0.020993,0.011116,-0.010830,-0.001708,0.006200,-0.003174,-6.106752,0.294759,0.658947,0.391244,-0.285718,-0.063419,0.179623,-0.089420,2.493101,-0.046640,-0.102418,-0.055886,0.050717,0.008716,-0.029659,0.015087,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,0.005274,0.021519,0.025301,0.000723,-0.008888,0.003557,0.000750,-0.001075,-5.986904,0.679395,0.844018,0.109796,-0.245496,0.092272,0.025841,-0.031534,2.474367,-0.105136,-0.125380,-0.006927,0.042058,-0.016591,-0.003743,0.005160,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,0.012215,0.033821,0.023087,-0.005855,-0.004327,0.003336,-0.001033,-0.000031,-5.763453,1.108547,0.849589,-0.074266,-0.123176,0.091507,-0.026626,-0.001848,2.440286,-0.166833,-0.117510,0.024297,0.020632,-0.015746,0.004819,0.000182,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,0.022008,0.044056,0.017534,-0.008424,-0.001142,0.001764,-0.001035,0.000256,-5.434776,1.513346,0.760398,-0.148824,-0.034765,0.049686,-0.028390,0.006841,2.391679,-0.220022,-0.093724,0.036619,0.005567,-0.008366,0.004889,-0.001215,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,0.033983,0.051200,0.011008,-0.008752,0.000232,0.000545,-0.000571,0.000209,-5.011334,1.864283,0.641984,-0.160472,0.004468,0.016028,-0.015944,0.006019,2.331403,-0.259807,-0.065217,0.038319,-0.000972,-0.002616,0.002685,-0.001024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,0.047335,0.055085,0.004587,-0.008329,0.000493,-0.000043,-0.000205,0.000095,-4.507617,2.155696,0.524999,-0.150146,0.012847,-0.000174,-0.005416,0.003047,2.262968,-0.285328,-0.037115,0.036411,-0.002284,0.000101,0.000896,-0.000495,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,0.061265,0.055846,-0.001492,-0.007914,0.000298,-0.000231,-0.000045,0.000025,-3.938178,2.390816,0.416925,-0.138684,0.009218,-0.004436,-0.000215,0.000860,2.189877,-0.297195,-0.010605,0.034403,-0.001589,0.000819,0.000054,-0.000118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,0.075011,0.053630,-0.007354,-0.007771,-0.000018,-0.000265,-0.000009,0.000030,-3.316551,2.573765,0.315681,-0.132188,0.003941,-0.003690,0.001180,-0.000095,2.115447,-0.296130,0.014730,0.033327,-0.000579,0.000753,-0.000131,0.000021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
