duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7,
0.250000,5.175000,0.000000,0.000000,0.000000,0.254980,-0.308938,0.159187,-0.032334,-5.500000,0.000000,0.000000,0.000000,1.666158,-1.939637,0.971066,-0.186980,2.500000,0.000000,0.000000,0.000000,0.000015,-0.000020,0.000011,-0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,5.175731,0.010780,0.056010,0.107219,0.000362,-0.112882,0.098749,-0.034901,-5.495160,0.071622,0.374805,0.731779,0.049732,-0.730945,0.618994,-0.214368,2.500000,0.000001,0.000003,0.000006,-0.000001,-0.000007,0.000006,-0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,5.183515,0.057225,0.123992,0.063117,-0.067249,-0.009575,0.037458,-0.019355,-5.442777,0.388325,0.859952,0.488798,-0.400875,-0.077917,0.241974,-0.121938,2.500000,0.000003,0.000007,0.000002,-0.000005,-0.000000,0.000002,-0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,5.206293,0.126852,0.146413,-0.001057,-0.054686,0.022016,0.004232,-0.006437,-5.285901,0.884584,1.075725,0.098171,-0.338105,0.129988,0.032391,-0.042167,2.500002,0.000007,0.000007,-0.000002,-0.000004,0.000002,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,5.246949,0.196886,0.128669,-0.041541,-0.026718,0.020321,-0.006429,0.000012,-4.997177,1.422378,1.043908,-0.154334,-0.168313,0.125776,-0.037666,-0.001583,2.500004,0.000009,0.000004,-0.000005,-0.000002,0.000001,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,5.303477,0.252122,0.090293,-0.057565,-0.007337,0.010808,-0.006088,0.001847,-4.579294,1.907108,0.882453,-0.256024,-0.047271,0.067939,-0.038426,0.010229,2.500006,0.000010,-0.000001,-0.000006,-0.000001,0.000001,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,5.371232,0.286195,0.045737,-0.059798,0.001476,0.004081,-0.002735,0.001538,-4.051491,2.298495,0.681282,-0.271443,0.007222,0.023636,-0.019827,0.008812,2.500009,0.000009,-0.000006,-0.000007,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,5.444714,0.298010,0.001952,-0.056415,0.004854,0.001925,0.000014,0.000385,-3.438481,2.589052,0.483120,-0.254440,0.022998,0.005122,-0.004253,0.003413,2.500010,0.000005,-0.000010,-0.000006,0.000001,0.000001,0.000001,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,5.518478,0.288749,-0.038230,-0.050301,0.007485,0.002340,0.000760,-0.001405,-2.764905,2.784423,0.301536,-0.229103,0.027280,0.002814,0.001810,-0.003096,2.500011,-0.000002,-0.000014,-0.000004,0.000003,0.000002,0.000000,-0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,5.587522,0.260719,-0.072767,-0.041307,0.010355,0.001485,-0.001650,-0.000304,-2.053423,2.894000,0.140421,-0.199921,0.030801,0.001012,-0.003568,-0.000614,2.500009,-0.000009,-0.000016,0.000000,0.000005,0.000001,-0.000001,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,5.647550,0.217256,-0.099735,-0.030581,0.010499,-0.001541,-0.002226,0.002436,-1.324150,2.928648,0.001967,-0.169687,0.028385,-0.005561,-0.004806,0.006127,2.500006,-0.000017,-0.000014,0.000005,0.000005,-0.000001,-0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,5.695191,0.162271,-0.119055,-0.021408,0.007817,-0.001802,0.001982,0.000547,-0.594412,2.899463,-0.115678,-0.145441,0.020279,-0.005036,0.005766,0.001220,2.500001,-0.000022,-0.000008,0.000009,0.000003,-0.000002,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,5.728013,0.099196,-0.132334,-0.014023,0.007722,0.001771,0.002996,-0.001340,0.121027,2.815559,-0.217579,-0.126341,0.020057,0.004908,0.008052,-0.003662,2.499995,-0.000025,-0.000000,0.000010,-0.000000,-0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,5.744354,0.030932,-0.139530,-0.004440,0.012012,0.004323,0.000790,-0.004249,0.809429,2.684470,-0.303650,-0.101202,0.031738,0.011705,0.002009,-0.011236,2.499989,-0.000023,0.000007,0.000009,-0.000003,-0.000002,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,5.743348,-0.038833,-0.137722,0.009939,0.015832,-0.000298,-0.006658,0.003799,1.460122,2.515875,-0.365933,-0.063056,0.042108,-0.000631,-0.017663,0.010074,2.499984,-0.000018,0.000012,0.000005,-0.000005,-0.000000,0.000002,-0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,5.725248,-0.104880,-0.124689,0.024023,0.011295,-0.005468,-0.000174,0.001111,2.065395,2.323618,-0.398362,-0.025485,0.030269,-0.014355,-0.000463,0.002880,2.499980,-0.000012,0.000014,0.000000,-0.000003,0.000002,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,5.691649,-0.162120,-0.103278,0.031998,0.004905,-0.004344,0.001643,-0.000079,2.621108,2.121272,-0.408336,-0.003939,0.013466,-0.011474,0.004238,-0.000383,2.499978,-0.000005,0.000013,-0.000002,-0.000002,0.000001,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,5.645180,-0.207528,-0.078024,0.034690,0.000971,-0.002000,0.001445,-0.000332,3.125886,1.917007,-0.407793,0.003627,0.002887,-0.005666,0.003399,-0.001121,2.499978,0.000001,0.000011,-0.000003,-0.000000,0.000001,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,5.588965,-0.240006,-0.051877,0.034817,-0.000355,-0.000263,0.000857,-0.000260,3.579714,1.713879,-0.404700,0.003882,-0.001622,-0.002016,0.001378,-0.000756,2.499979,0.000006,0.000009,-0.000003,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,5.526264,-0.259439,-0.025893,0.034530,-0.000022,0.000682,0.000423,-0.000261,3.982942,1.512123,-0.402646,0.001327,-0.003264,-0.000893,0.000028,0.000018,2.499981,0.000010,0.000006,-0.000003,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,5.460326,-0.265897,0.000122,0.035030,0.001083,0.000957,-0.000005,-0.000518,4.335815,1.310827,-0.403013,-0.002483,-0.004343,-0.000762,0.000036,0.001049,2.499983,0.000012,0.000004,-0.000003,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,5.394412,-0.259183,0.026939,0.036639,0.001992,0.000241,-0.000903,-0.000978,4.638277,1.108571,-0.406599,-0.007148,-0.004689,0.000737,0.001892,0.002135,2.499987,0.000014,0.000002,-0.000003,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,5.331880,-0.238721,0.055130,0.038365,0.000912,-0.002408,-0.002685,-0.001155,4.889878,0.903667,-0.413449,-0.010493,-0.000826,0.006384,0.005818,0.002247,2.499990,0.000014,-0.000001,-0.000004,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
