duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7,
0.250000,5.621000,0.000000,0.000000,0.000000,46.150767,-166.562624,171.819724,1.658706,5.621000,0.000000,0.000000,0.000000,68.407579,-298.981263,390.638316,-115.545076,2.000000,0.000000,0.000000,0.000000,-21.903735,146.999869,-400.689327,421.424124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,5.681279,0.640838,1.382706,-4.030433,-9.858904,21.183774,-38.338757,57.081097,5.685331,0.527428,-0.543593,-12.178415,-12.078779,71.083458,-57.486402,1.601812,1.985595,-0.125474,-0.080575,2.372347,5.811702,-5.593743,-11.496498,9.905965,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,5.842149,0.246958,-3.103046,-4.826284,11.894453,41.043812,-52.661421,-38.968950,5.595532,-1.728494,-6.435651,2.424464,23.758032,-4.284086,12.388622,-96.031193,2.001510,0.482599,2.533579,2.449636,-6.541119,-12.260998,2.663076,28.107176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,5.633248,-1.039614,0.265958,10.936072,-7.482008,-85.589244,224.649292,-177.784473,4.818699,-3.182055,2.379077,14.247122,-22.499800,-101.130074,316.963930,-286.833191,2.289247,1.624041,0.734562,-7.079617,-3.999620,33.343558,-101.736814,116.745236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,5.492028,0.017062,1.806013,-4.142781,-1.085736,20.052408,-49.435160,31.326382,4.267716,-1.335598,1.515203,-11.623222,-8.620610,-13.676130,227.935087,-284.575637,2.634225,0.668561,-4.432030,-6.071005,6.146616,27.554577,80.206740,-171.462138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,5.549623,0.230965,-0.829191,-3.861346,-5.234073,-37.987989,100.856139,-52.614635,3.873342,-2.714029,-5.052289,3.531476,32.346070,-47.719868,114.617656,-214.366916,2.484071,-1.586493,-1.191599,18.919739,22.015298,-64.477275,-100.621395,168.478287,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,5.459074,-1.475679,-6.793073,-8.513776,13.059942,21.969265,463.359721,-969.848387,3.015160,-3.183183,4.589546,12.562669,-37.081621,-231.518230,842.998256,-694.696567,2.298414,1.180141,8.738703,-7.773305,-60.777290,-17.626269,287.521633,-152.698787,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,4.658960,-4.165673,2.412285,30.480409,-55.464576,-448.319127,1652.060881,-1602.444338,2.496730,-1.620134,-0.921061,-0.758937,83.919272,-453.250276,659.743833,-128.252140,2.824412,1.372891,-8.921411,-10.593290,103.234256,28.765413,-674.390302,772.465986,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,3.895625,-2.525730,-1.638673,-7.998782,56.606844,-259.760372,570.114257,-452.101838,2.048482,-2.184049,-4.814198,-11.485612,65.728381,50.943395,-355.017046,306.518857,2.783368,-0.691464,2.667594,5.482963,-70.607551,18.538076,352.906769,-434.839228,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,3.137639,-3.812477,-2.864239,2.607736,19.145302,-59.933387,192.788296,-247.015112,1.249656,-3.198031,4.663893,17.046439,-35.793357,-69.996356,268.937355,-231.453499,2.660833,-1.055832,-5.040912,-2.705602,45.612437,-22.900737,-104.049027,113.180416,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
