duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7,
0.250000,0.602000,0.000000,0.000000,0.000000,2.106000,-2.479042,1.253266,-0.246199,4.276000,0.000000,0.000000,0.000000,-3.983820,5.851346,-3.412157,0.801676,2.000000,0.000000,0.000000,0.000000,-1.538516,2.111671,-1.169660,0.266343,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,0.608097,0.090129,0.470784,0.914585,0.047495,-0.925228,0.790920,-0.277376,4.265368,-0.153328,-0.763150,-1.283424,0.569881,1.782160,-1.946874,0.714213,1.995783,-0.061312,-0.310068,-0.547826,0.150173,0.706427,-0.679165,0.247641,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,0.673801,0.486063,1.070621,0.593053,-0.519242,-0.095262,0.303243,-0.157516,4.162821,-0.715306,-1.332978,-0.110445,1.362973,-0.220843,-0.704916,0.398411,1.953642,-0.299436,-0.588960,-0.134518,0.531918,0.004853,-0.246112,0.124059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,0.869441,1.099766,1.320348,0.087500,-0.440171,0.159365,0.032253,-0.053517,3.903918,-1.325081,-0.972337,0.948685,0.643941,-0.764799,-0.030486,0.246115,1.841901,-0.587029,-0.501497,0.340485,0.375100,-0.207023,-0.035100,0.035532,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,1.226712,1.752046,1.246602,-0.250305,-0.239995,0.141133,-0.057222,0.004390,3.528476,-1.607820,-0.135584,1.138748,-0.206045,-0.484925,0.385663,-0.136534,1.670377,-0.754681,-0.139147,0.580085,0.102847,-0.214594,0.020685,0.010726,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,1.737912,2.315844,0.987665,-0.419373,-0.114823,0.062819,-0.047715,0.032399,3.134647,-1.482420,0.585237,0.731477,-0.525310,-0.077917,0.144375,-0.013744,1.482272,-0.713112,0.302386,0.556742,-0.140136,-0.167427,0.034394,0.043513,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,2.371652,2.724870,0.637760,-0.505416,-0.063314,0.034688,0.009996,-0.011179,2.809955,-1.086181,0.932857,0.200707,-0.494871,0.127806,0.124057,-0.091864,1.330892,-0.469283,0.644138,0.328660,-0.293380,-0.054506,0.108860,-0.057205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,3.084621,2.945744,0.240732,-0.545454,-0.016696,0.035268,-0.008502,-0.007074,2.598066,-0.609983,0.923165,-0.188077,-0.269048,0.197365,-0.030808,-0.027410,1.257789,-0.104450,0.777305,0.027412,-0.290739,0.038035,0.009847,0.011787,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,3.827546,2.963421,-0.169753,-0.543732,0.015550,0.013028,-0.020498,0.026452,2.499462,-0.196853,0.709686,-0.347146,-0.066213,0.116244,-0.075328,0.025751,1.279591,0.271992,0.695599,-0.234867,-0.227519,0.071608,0.032560,-0.022042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,4.549366,2.777746,-0.570343,-0.522829,0.027083,0.016570,0.026273,0.019624,2.489018,0.090635,0.438774,-0.360726,0.022555,0.036740,-0.029185,0.020824,1.386582,0.563085,0.446774,-0.410469,-0.119538,0.093306,-0.003242,0.006445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,5.200117,2.396748,-0.947778,-0.474496,0.083159,0.080442,0.063026,-0.001043,2.533582,0.244378,0.181145,-0.321482,0.052508,0.019507,0.007841,0.008240,1.548487,0.703853,0.108617,-0.471823,-0.002421,0.096928,0.010919,0.006878,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,5.733073,1.841028,-1.256224,-0.321508,0.242227,0.169942,0.066353,-0.059551,2.601201,0.278395,-0.036599,-0.253205,0.088749,0.040740,0.023500,-0.013188,1.723955,0.671512,-0.230232,-0.409311,0.132737,0.120333,0.026585,-0.025032,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,6.110917,1.171378,-1.377300,0.039527,0.484294,0.184158,-0.032254,-0.173941,2.664948,0.219078,-0.185750,-0.133453,0.154492,0.056387,0.002138,-0.049868,1.871689,0.490409,-0.467593,-0.196481,0.294387,0.123002,-0.013488,-0.094661,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,6.320351,0.523519,-1.142726,0.605059,0.589130,-0.101193,-0.338777,-0.310024,2.706679,0.111865,-0.219992,0.050131,0.199708,-0.008814,-0.085129,-0.096374,1.963257,0.240334,-0.488071,0.157625,0.383727,-0.027141,-0.179436,-0.183804,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,6.391365,0.097933,-0.510028,0.982690,-0.024509,-1.013404,-0.915971,-0.282057,2.722424,0.022914,-0.115845,0.204551,0.056178,-0.263119,-0.262873,-0.103366,1.996717,0.047940,-0.244478,0.443186,0.081062,-0.537330,-0.519590,-0.190501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
