duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7,
0.250000,3.000000,0.000000,0.000000,0.000000,2.866613,-4.711226,2.867273,-0.700806,7.000000,0.000000,0.000000,0.000000,-11.558183,20.136493,-13.726764,3.615831,2.000000,0.000000,0.000000,0.000000,2.325074,-3.178540,1.752739,-0.399468,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,3.007254,0.102750,0.492483,0.722306,-0.717604,-1.323752,1.593953,-0.569240,6.971385,-0.403346,-1.918141,-2.768136,2.721000,4.270340,-7.240604,3.141345,2.006382,0.092824,0.469763,0.831603,-0.223367,-1.073273,1.016654,-0.371873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,3.071266,0.422086,0.639997,-0.402358,-1.189267,0.337560,0.608892,-0.293742,6.720635,-1.665032,-2.666460,0.788618,2.988782,-2.511786,-1.824136,2.450418,2.070247,0.454029,0.893947,0.204303,-0.815213,-0.024332,0.365843,-0.182332,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,3.206316,0.601972,-0.025350,-1.230532,-0.357121,0.870540,0.120759,-0.210707,6.158972,-2.719156,-1.403300,1.972510,-0.521005,-2.027080,2.403559,-0.900975,2.239688,0.889716,0.755365,-0.536720,-0.602363,0.294014,0.055390,-0.040150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,3.335469,0.353602,-0.943393,-1.034636,0.729035,0.764445,-0.224667,-0.380626,5.418814,-3.110571,-0.313669,0.812512,-1.294240,0.414338,0.839876,-0.605277,2.498886,1.135114,0.175300,-0.943504,-0.204874,0.327466,-0.005129,0.008685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,3.352257,-0.253560,-1.347507,0.049930,1.265811,-0.089847,-0.893177,0.446441,4.629780,-3.183970,-0.088086,-0.043058,-0.319944,0.884793,-0.192868,-0.108709,2.778397,1.039433,-0.558111,-0.944127,0.204399,0.328120,0.019884,-0.040057,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,3.210094,-0.845064,-0.892598,1.041505,0.560296,-0.851869,-0.137724,0.430493,3.827170,-3.240118,-0.115640,0.114859,0.545783,0.444938,-0.369455,-0.277069,2.989743,0.602586,-1.137944,-0.533915,0.611285,0.296254,-0.041041,-0.275763,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,2.960664,-1.077772,-0.033705,1.085200,-0.398231,-0.488280,0.600942,-0.248691,3.014167,-3.236238,0.217364,0.785393,0.604069,-0.480672,-0.868901,0.892202,3.063576,-0.023216,-1.270919,0.212001,0.792318,-0.138346,-0.527576,0.297036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,2.704170,-0.922479,0.584676,0.535587,-0.581201,0.095260,0.168669,-0.112915,2.232697,-2.955495,0.925215,0.939491,-0.323443,-0.609227,0.673848,-0.268013,2.984501,-0.574690,-0.861236,0.793596,0.287224,-0.544127,-0.024260,0.228964,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,2.516318,-0.563387,0.790868,0.051195,-0.365750,0.205528,-0.022847,-0.025664,1.564619,-2.345357,1.447338,0.409216,-0.599814,0.058581,0.206753,-0.128239,2.800000,-0.848936,-0.240075,0.764464,-0.290463,-0.276143,0.368122,-0.156506,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,2.424465,-0.177377,0.722357,-0.196749,-0.144294,0.139783,-0.063617,0.009591,1.072889,-1.580312,1.547958,-0.106907,-0.402888,0.206402,-0.011565,-0.032351,2.583382,-0.847295,0.199561,0.395052,-0.376117,0.076158,0.096559,-0.068464,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,2.421752,0.140266,0.538995,-0.272247,-0.023961,0.057345,-0.045139,0.015963,0.771511,-0.847650,1.347604,-0.388831,-0.173420,0.149238,-0.063758,0.009829,2.388828,-0.695013,0.370960,0.087348,-0.227837,0.134547,-0.019270,-0.014036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,2.486204,0.358103,0.332467,-0.272291,0.014132,0.010393,-0.016901,0.012858,0.637201,-0.255035,1.010732,-0.487558,-0.041271,0.067157,-0.044576,0.020308,2.238861,-0.504904,0.370638,-0.064338,-0.085395,0.088530,-0.041210,0.006882,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,2.592316,0.474291,0.134446,-0.255186,0.018311,0.001641,0.005646,0.008425,0.628890,0.157420,0.637885,-0.498009,0.011992,0.026776,-0.008251,0.017587,2.134538,-0.335486,0.301921,-0.106338,-0.009602,0.035918,-0.028104,0.009587,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
