duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7,
0.250000,1.000000,0.000000,0.000000,0.000000,3.468694,-4.415255,2.349831,-0.505248,7.000000,0.000000,0.000000,0.000000,-0.428864,0.373654,-0.141581,0.009333,2.000000,0.000000,0.000000,0.000000,-0.747489,0.960913,-0.514723,0.111901,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,1.009781,0.143463,0.738201,1.374405,-0.123716,-1.555793,1.412296,-0.511284,6.998656,-0.020320,-0.110545,-0.238298,-0.089424,0.175205,-0.119432,0.033603,1.997900,-0.030775,-0.158031,-0.292471,0.032295,0.336085,-0.307361,0.111937,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,1.111570,0.739547,1.551785,0.649759,-1.024038,-0.093299,0.515762,-0.273859,6.982738,-0.123082,-0.301735,-0.250947,0.035991,0.039651,-0.059540,0.025787,1.976145,-0.157655,-0.328473,-0.130869,0.225467,0.018633,-0.111132,0.059631,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,1.399614,1.573998,1.665116,-0.308857,-0.806901,0.332839,0.046264,-0.083007,6.929354,-0.318283,-0.473213,-0.205255,0.043838,-0.016449,-0.014898,0.015609,1.915032,-0.332524,-0.344452,0.079668,0.177183,-0.072421,-0.008900,0.017704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,1.889536,2.304844,1.183900,-0.904624,-0.392874,0.299232,-0.090124,0.011755,6.817153,-0.591017,-0.613838,-0.174219,0.017846,-0.018586,0.011857,0.011187,1.812238,-0.480174,-0.229732,0.211226,0.087994,-0.063866,0.020188,-0.003520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,2.524343,2.707959,0.399819,-1.137035,-0.096897,0.180978,-0.064198,0.035761,6.628367,-0.929761,-0.739790,-0.162755,0.011847,0.013678,0.031839,0.007905,1.681423,-0.551071,-0.047183,0.265131,0.025162,-0.038591,0.012889,-0.009696,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,3.208340,2.691838,-0.464044,-1.135994,0.088696,0.130296,0.002268,0.014687,6.347215,-1.328965,-0.853248,-0.131328,0.063117,0.070829,0.047800,-0.007783,1.544912,-0.524073,0.155628,0.268876,-0.016296,-0.031737,-0.005024,-0.005757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,3.835021,2.254943,-1.261986,-0.963147,0.261724,0.149047,0.032491,-0.047950,5.959920,-1.774618,-0.914367,-0.010070,0.192209,0.129420,0.038099,-0.053970,1.427726,-0.397522,0.345802,0.230387,-0.063826,-0.045865,-0.016480,0.009636,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,4.306007,1.462737,-1.861991,-0.604671,0.452271,0.128173,-0.047425,-0.066386,5.459844,-2.219018,-0.828494,0.267554,0.360188,0.110405,-0.052864,-0.138813,1.353260,-0.186388,0.486723,0.134062,-0.131339,-0.055977,-0.001348,0.040872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,4.547745,0.448745,-2.130006,-0.096188,0.531722,-0.037786,-0.164629,0.095912,4.858983,-2.558977,-0.481451,0.661247,0.372721,-0.156257,-0.300367,0.133755,1.338612,0.072870,0.530031,-0.027095,-0.180222,-0.001769,0.070085,-0.036135,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.250000,4.527309,-0.602599,-2.016334,0.373584,0.382602,-0.164544,-0.001686,0.040173,4.200718,-2.657007,0.114983,0.860730,-0.031047,-0.430741,-0.079284,0.141303,1.388843,0.321855,0.445215,-0.191462,-0.136490,0.057960,0.008577,-0.008835,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
